airport,fl_date,precip,snow,snowdepth,windgust,cloudcover,weather
ATL,2019-01-31,0.0,0.0,0.0,0.0,30.9,cloudy
ATL,2019-02-01,0.0,0.0,0.0,0.0,50.8,cloudy
ATL,2019-02-02,0.0,0.0,0.0,0.0,52.8,cloudy
ATL,2019-02-03,1.0,0.0,0.0,25.9,64.6,rainy
ATL,2019-02-04,0.0,0.0,0.0,0.0,50.6,cloudy
ATL,2019-02-05,0.0,0.0,0.0,0.0,71.3,cloudy
ATL,2019-02-06,2.63,0.0,0.0,0.0,67.9,rainy
ATL,2019-02-07,0.0,0.0,0.0,40.7,50.3,cloudy
ATL,2019-02-08,0.3,0.0,0.0,51.8,66.2,rainy
ATL,2019-02-09,0.0,0.0,0.0,50.0,78.7,cloudy
ATL,2019-02-10,1.91,0.0,0.0,31.7,83.6,rainy
ATL,2019-02-11,1.31,0.0,0.0,0.0,92.7,rainy
ATL,2019-02-12,12.48,0.0,0.0,51.8,72.1,rainy
ATL,2019-02-13,0.0,0.0,0.0,51.8,44.3,wind
ATL,2019-02-14,0.0,0.0,0.0,0.0,66.6,cloudy
ATL,2019-02-15,6.28,0.0,0.0,0.0,81.0,rainy
ATL,2019-02-16,3.4,0.0,0.0,42.5,72.0,rainy
ATL,2019-02-17,2.11,0.0,0.0,27.7,80.5,rainy
ATL,2019-02-18,1.61,0.0,0.0,37.1,76.8,rainy
ATL,2019-02-19,16.73,0.0,0.0,53.6,91.3,rainy
ATL,2019-02-20,21.91,0.0,0.0,51.5,98.5,rainy
ATL,2019-02-21,17.75,0.0,0.0,0.0,83.2,rainy
ATL,2019-02-22,0.02,0.0,0.0,38.9,87.8,rainy
ATL,2019-02-23,0.0,0.0,0.0,33.5,95.4,cloudy
ATL,2019-02-24,4.95,0.0,0.0,58.8,45.1,rainy
ATL,2019-02-25,0.0,0.0,0.0,35.3,48.3,cloudy
ATL,2019-02-26,0.0,0.0,0.0,0.0,76.9,cloudy
ATL,2019-02-27,0.3,0.0,0.0,0.0,69.4,rainy
ATL,2019-02-28,7.78,0.0,0.0,0.0,72.1,rainy
ATL,2019-03-01,0.0,0.0,0.0,35.8,76.4,cloudy
ATL,2019-03-02,0.0,0.0,0.0,0.0,75.1,cloudy
ATL,2019-03-03,28.67,0.0,0.0,40.7,88.9,rainy
ATL,2019-03-04,0.0,0.0,0.0,55.3,83.8,wind
ATL,2019-03-05,0.0,0.0,0.0,52.0,22.4,wind
ATL,2019-03-06,0.0,0.0,0.0,42.5,11.9,sunny
ATL,2019-03-07,0.0,0.0,0.0,0.0,55.3,cloudy
ATL,2019-03-08,0.3,0.0,0.0,27.7,85.8,rainy
ATL,2019-03-09,0.0,0.0,0.0,40.7,81.8,cloudy
ATL,2019-03-10,0.31,0.0,0.0,0.0,77.1,rainy
ATL,2019-03-11,1.55,0.0,0.0,0.0,73.3,rainy
ATL,2019-03-12,0.0,0.0,0.0,0.0,60.5,cloudy
ATL,2019-03-13,0.0,0.0,0.0,37.0,70.5,cloudy
ATL,2019-03-14,0.01,0.0,0.0,45.9,73.6,rainy
ATL,2019-03-15,12.19,0.0,0.0,42.5,68.3,rainy
ATL,2019-03-16,0.0,0.0,0.0,48.2,53.1,wind
ATL,2019-03-17,0.0,0.0,0.0,33.5,73.1,cloudy
ATL,2019-03-18,0.0,0.0,0.0,46.4,44.9,cloudy
ATL,2019-03-19,0.0,0.0,0.0,49.9,66.8,wind
ATL,2019-03-20,0.0,0.0,0.0,0.0,6.9,sunny
ATL,2019-03-21,0.0,0.0,0.0,47.9,54.9,wind
ATL,2019-03-22,0.0,0.0,0.0,47.9,5.7,wind
ATL,2019-03-23,0.0,0.0,0.0,0.0,39.7,cloudy
ATL,2019-03-24,0.0,0.0,0.0,40.7,56.6,cloudy
ATL,2019-03-25,8.74,0.0,0.0,47.9,63.8,rainy
ATL,2019-03-26,1.22,0.0,0.0,33.5,65.3,rainy
ATL,2019-03-27,0.02,0.0,0.0,37.1,28.3,rainy
ATL,2019-03-28,0.0,0.0,0.0,0.0,40.2,cloudy
ATL,2019-03-29,0.0,0.0,0.0,0.0,64.9,cloudy
ATL,2019-03-30,0.0,0.0,0.0,42.4,62.8,cloudy
ATL,2019-03-31,2.6,0.0,0.0,55.4,81.4,rainy
ATL,2019-04-01,0.0,0.0,0.0,35.3,48.8,cloudy
ATL,2019-04-02,0.0,0.0,0.0,35.3,57.0,cloudy
ATL,2019-04-03,0.0,0.0,0.0,0.0,56.0,cloudy
ATL,2019-04-04,0.81,0.0,0.0,37.2,64.4,rainy
ATL,2019-04-05,3.87,0.0,0.0,0.0,76.9,rainy
ATL,2019-04-06,0.0,0.0,0.0,0.0,81.8,cloudy
ATL,2019-04-07,32.75,0.0,0.0,37.1,66.7,rainy
ATL,2019-04-08,0.02,0.0,0.0,46.3,63.1,rainy
ATL,2019-04-09,2.25,0.0,0.0,51.8,67.6,rainy
ATL,2019-04-10,0.0,0.0,0.0,0.0,28.1,cloudy
ATL,2019-04-11,0.31,0.0,0.0,44.6,55.1,rainy
ATL,2019-04-12,0.88,0.0,0.0,40.6,75.7,rainy
ATL,2019-04-13,0.0,0.0,0.0,37.0,65.1,cloudy
ATL,2019-04-14,30.79,0.0,0.0,59.7,74.5,rainy
ATL,2019-04-15,0.0,0.0,0.0,57.1,28.9,wind
ATL,2019-04-16,0.0,0.0,0.0,0.0,25.2,cloudy
ATL,2019-04-17,0.0,0.0,0.0,0.0,66.8,cloudy
ATL,2019-04-18,0.0,0.0,0.0,40.7,73.7,cloudy
ATL,2019-04-19,84.92,0.0,0.0,64.7,69.8,rainy
ATL,2019-04-20,2.27,0.0,0.0,44.5,73.4,rainy
ATL,2019-04-21,0.0,0.0,0.0,44.5,10.9,sunny
ATL,2019-04-22,0.0,0.0,0.0,0.0,14.9,sunny
ATL,2019-04-23,0.0,0.0,0.0,29.5,56.7,cloudy
ATL,2019-04-24,0.0,0.0,0.0,35.3,58.2,cloudy
ATL,2019-04-25,2.29,0.0,0.0,37.1,61.9,rainy
ATL,2019-04-26,0.68,0.0,0.0,60.2,49.2,rainy
ATL,2019-04-27,0.0,0.0,0.0,31.7,21.4,sunny
ATL,2019-04-28,0.0,0.0,0.0,37.1,58.5,cloudy
ATL,2019-04-29,0.0,0.0,0.0,33.5,58.8,cloudy
ATL,2019-04-30,0.0,0.0,0.0,29.5,58.2,cloudy
ATL,2019-05-01,0.0,0.0,0.0,27.7,70.2,cloudy
ATL,2019-05-02,0.0,0.0,0.0,0.0,54.6,cloudy
ATL,2019-05-03,0.0,0.0,0.0,0.0,49.7,cloudy
ATL,2019-05-04,3.83,0.0,0.0,46.3,61.8,rainy
ATL,2019-05-05,1.39,0.0,0.0,38.8,66.6,rainy
ATL,2019-05-06,0.0,0.0,0.0,0.0,51.7,cloudy
ATL,2019-05-07,0.0,0.0,0.0,0.0,49.5,cloudy
ATL,2019-05-08,0.8,0.0,0.0,31.7,56.6,rainy
ATL,2019-05-09,14.66,0.0,0.0,51.8,61.0,rainy
ATL,2019-05-10,0.0,0.0,0.0,0.0,69.1,cloudy
ATL,2019-05-11,22.19,0.0,0.0,0.0,67.1,rainy
ATL,2019-05-12,13.9,0.0,0.0,33.5,70.1,rainy
ATL,2019-05-13,0.0,0.0,0.0,40.7,41.1,cloudy
ATL,2019-05-14,0.0,0.0,0.0,31.7,10.3,sunny
ATL,2019-05-15,0.0,0.0,0.0,0.0,37.2,cloudy
ATL,2019-05-16,0.0,0.0,0.0,31.7,55.8,cloudy
ATL,2019-05-17,0.0,0.0,0.0,29.5,57.4,cloudy
ATL,2019-05-18,0.0,0.0,0.0,27.7,31.1,cloudy
ATL,2019-05-19,0.0,0.0,0.0,35.3,39.2,cloudy
ATL,2019-05-20,0.0,0.0,0.0,0.0,49.8,cloudy
ATL,2019-05-21,0.0,0.0,0.0,25.9,33.8,cloudy
ATL,2019-05-22,0.0,0.0,0.0,27.7,36.2,cloudy
ATL,2019-05-23,0.0,0.0,0.0,0.0,41.8,cloudy
ATL,2019-05-24,0.0,0.0,0.0,0.0,28.5,cloudy
ATL,2019-05-25,0.0,0.0,0.0,0.0,18.9,sunny
ATL,2019-05-26,0.0,0.0,0.0,33.5,19.3,sunny
ATL,2019-05-27,0.0,0.0,0.0,31.7,50.5,cloudy
ATL,2019-05-28,0.0,0.0,0.0,35.3,32.9,cloudy
ATL,2019-05-29,0.0,0.0,0.0,33.5,26.6,cloudy
ATL,2019-05-30,0.0,0.0,0.0,42.4,44.6,cloudy
ATL,2019-05-31,0.0,0.0,0.0,40.7,61.9,cloudy
ATL,2019-06-01,0.0,0.0,0.0,38.9,41.9,cloudy
ATL,2019-06-02,0.81,0.0,0.0,57.6,62.9,rainy
ATL,2019-06-03,0.02,0.0,0.0,33.5,41.6,rainy
ATL,2019-06-04,0.0,0.0,0.0,33.5,68.1,cloudy
ATL,2019-06-05,0.0,0.0,0.0,0.0,71.4,cloudy
ATL,2019-06-06,0.84,0.0,0.0,0.0,73.6,rainy
ATL,2019-06-07,15.85,0.0,0.0,72.0,73.5,rainy
ATL,2019-06-08,87.69,0.0,0.0,47.9,82.4,rainy
ATL,2019-06-09,1.27,0.0,0.0,0.0,81.1,rainy
ATL,2019-06-10,0.62,0.0,0.0,37.1,66.7,rainy
ATL,2019-06-11,5.65,0.0,0.0,0.0,50.4,rainy
ATL,2019-06-12,0.45,0.0,0.0,31.7,86.2,rainy
ATL,2019-06-13,0.0,0.0,0.0,38.8,51.8,cloudy
ATL,2019-06-14,0.0,0.0,0.0,0.0,41.5,cloudy
ATL,2019-06-15,0.0,0.0,0.0,25.9,53.2,cloudy
ATL,2019-06-16,0.0,0.0,0.0,27.7,46.1,cloudy
ATL,2019-06-17,0.01,0.0,0.0,27.7,50.7,rainy
ATL,2019-06-18,3.26,0.0,0.0,0.0,63.1,rainy
ATL,2019-06-19,4.28,0.0,0.0,55.4,66.6,rainy
ATL,2019-06-20,0.03,0.0,0.0,46.3,52.8,rainy
ATL,2019-06-21,0.0,0.0,0.0,38.9,41.9,cloudy
ATL,2019-06-22,0.44,0.0,0.0,63.0,56.8,rainy
ATL,2019-06-23,24.44,0.0,0.0,92.2,51.8,rainy
ATL,2019-06-24,7.18,0.0,0.0,83.1,52.5,rainy
ATL,2019-06-25,0.0,0.0,0.0,0.0,51.9,cloudy
ATL,2019-06-26,0.0,0.0,0.0,0.0,64.4,cloudy
ATL,2019-06-27,0.0,0.0,0.0,0.0,69.5,cloudy
ATL,2019-06-28,0.0,0.0,0.0,35.2,46.5,cloudy
ATL,2019-06-29,0.8,0.0,0.0,0.0,63.0,rainy
ATL,2019-06-30,0.0,0.0,0.0,0.0,54.7,cloudy
ATL,2019-07-01,0.0,0.0,0.0,33.5,32.7,cloudy
ATL,2019-07-02,0.0,0.0,0.0,29.5,25.8,cloudy
ATL,2019-07-03,0.0,0.0,0.0,0.0,67.7,cloudy
ATL,2019-07-04,0.0,0.0,0.0,33.5,63.3,cloudy
ATL,2019-07-05,10.42,0.0,0.0,37.1,60.5,rainy
ATL,2019-07-06,0.0,0.0,0.0,0.0,49.9,cloudy
ATL,2019-07-07,0.05,0.0,0.0,0.0,54.8,rainy
ATL,2019-07-08,2.29,0.0,0.0,53.6,50.4,rainy
ATL,2019-07-09,0.0,0.0,0.0,37.1,49.2,cloudy
ATL,2019-07-10,0.0,0.0,0.0,0.0,56.3,cloudy
ATL,2019-07-11,0.02,0.0,0.0,0.0,55.1,rainy
ATL,2019-07-12,0.07,0.0,0.0,51.8,56.9,rainy
ATL,2019-07-13,0.01,0.0,0.0,55.3,53.3,rainy
ATL,2019-07-14,0.0,0.0,0.0,48.0,67.9,wind
ATL,2019-07-15,0.0,0.0,0.0,31.7,59.5,cloudy
ATL,2019-07-16,0.0,0.0,0.0,38.9,44.7,cloudy
ATL,2019-07-17,3.4,0.0,0.0,75.5,46.4,rainy
ATL,2019-07-18,1.79,0.0,0.0,51.6,55.4,rainy
ATL,2019-07-19,17.31,0.0,0.0,50.0,69.4,rainy
ATL,2019-07-20,0.06,0.0,0.0,38.9,57.6,rainy
ATL,2019-07-21,0.0,0.0,0.0,0.0,53.6,cloudy
ATL,2019-07-22,0.0,0.0,0.0,30.6,49.9,cloudy
ATL,2019-07-23,4.02,0.0,0.0,44.7,64.4,rainy
ATL,2019-07-24,0.0,0.0,0.0,27.7,46.2,cloudy
ATL,2019-07-25,0.0,0.0,0.0,27.7,28.2,cloudy
ATL,2019-07-26,0.0,0.0,0.0,27.7,35.4,cloudy
ATL,2019-07-27,0.0,0.0,0.0,0.0,42.4,cloudy
ATL,2019-07-28,0.0,0.0,0.0,0.0,59.7,cloudy
ATL,2019-07-29,0.13,0.0,0.0,0.0,51.6,rainy
ATL,2019-07-30,3.18,0.0,0.0,50.0,53.0,rainy
ATL,2019-07-31,0.0,0.0,0.0,25.9,56.7,cloudy
ATL,2019-08-01,4.91,0.0,0.0,0.0,51.5,rainy
ATL,2019-08-02,2.59,0.0,0.0,0.0,71.0,rainy
ATL,2019-08-03,1.49,0.0,0.0,0.0,60.6,rainy
ATL,2019-08-04,2.31,0.0,0.0,0.0,55.5,rainy
ATL,2019-08-05,0.3,0.0,0.0,38.9,62.9,rainy
ATL,2019-08-06,0.0,0.0,0.0,25.9,45.1,cloudy
ATL,2019-08-07,0.0,0.0,0.0,29.5,51.7,cloudy
ATL,2019-08-08,0.0,0.0,0.0,35.3,60.6,cloudy
ATL,2019-08-09,0.0,0.0,0.0,31.7,51.1,cloudy
ATL,2019-08-10,0.01,0.0,0.0,40.7,51.8,rainy
ATL,2019-08-11,0.0,0.0,0.0,29.5,48.0,cloudy
ATL,2019-08-12,0.0,0.0,0.0,0.0,48.2,cloudy
ATL,2019-08-13,0.0,0.0,0.0,0.0,47.4,cloudy
ATL,2019-08-14,3.38,0.0,0.0,57.5,59.4,rainy
ATL,2019-08-15,0.0,0.0,0.0,35.3,45.1,cloudy
ATL,2019-08-16,0.0,0.0,0.0,0.0,17.2,sunny
ATL,2019-08-17,0.0,0.0,0.0,0.0,17.2,sunny
ATL,2019-08-18,4.08,0.0,0.0,86.8,32.9,rainy
ATL,2019-08-19,1.99,0.0,0.0,55.4,53.7,rainy
ATL,2019-08-20,0.0,0.0,0.0,29.5,55.1,cloudy
ATL,2019-08-21,0.0,0.0,0.0,27.7,46.9,cloudy
ATL,2019-08-22,0.0,0.0,0.0,27.7,36.4,cloudy
ATL,2019-08-23,0.01,0.0,0.0,32.4,59.7,rainy
ATL,2019-08-24,3.29,0.0,0.0,44.6,56.0,rainy
ATL,2019-08-25,0.01,0.0,0.0,37.1,95.7,rainy
ATL,2019-08-26,5.29,0.0,0.0,35.3,82.8,rainy
ATL,2019-08-27,21.31,0.0,0.0,0.0,76.6,rainy
ATL,2019-08-28,0.0,0.0,0.0,33.5,51.1,cloudy
ATL,2019-08-29,0.0,0.0,0.0,0.0,5.7,sunny
ATL,2019-08-30,0.0,0.0,0.0,29.5,14.9,sunny
ATL,2019-08-31,0.0,0.0,0.0,38.9,39.8,cloudy
ATL,2019-09-01,0.0,0.0,0.0,0.0,62.6,cloudy
ATL,2019-09-02,0.0,0.0,0.0,31.7,22.6,sunny
ATL,2019-09-03,0.0,0.0,0.0,0.0,13.5,sunny
ATL,2019-09-04,0.0,0.0,0.0,47.9,25.0,sunny
ATL,2019-09-05,0.0,0.0,0.0,43.9,47.1,wind
ATL,2019-09-06,0.0,0.0,0.0,40.6,0.0,sunny
ATL,2019-09-07,0.0,0.0,0.0,33.4,17.8,sunny
ATL,2019-09-08,0.0,0.0,0.0,0.0,21.8,sunny
ATL,2019-09-09,0.0,0.0,0.0,0.0,23.4,sunny
ATL,2019-09-10,0.16,0.0,0.0,73.8,42.9,rainy
ATL,2019-09-11,0.0,0.0,0.0,0.0,35.4,cloudy
ATL,2019-09-12,0.0,0.0,0.0,0.0,14.8,sunny
ATL,2019-09-13,0.06,0.0,0.0,46.6,41.7,rainy
ATL,2019-09-14,0.16,0.0,0.0,47.8,69.5,rainy
ATL,2019-09-15,0.0,0.0,0.0,31.7,59.8,cloudy
ATL,2019-09-16,0.0,0.0,0.0,31.7,20.7,sunny
ATL,2019-09-17,5.27,0.0,0.0,47.9,24.3,rainy
ATL,2019-09-18,0.0,0.0,0.0,44.6,30.0,cloudy
ATL,2019-09-19,0.0,0.0,0.0,35.3,54.3,cloudy
ATL,2019-09-20,0.0,0.0,0.0,27.7,18.4,sunny
ATL,2019-09-21,0.0,0.0,0.0,0.0,18.2,sunny
ATL,2019-09-22,0.0,0.0,0.0,0.0,11.0,sunny
ATL,2019-09-23,0.0,0.0,0.0,0.0,13.8,sunny
ATL,2019-09-24,0.0,0.0,0.0,27.7,35.2,cloudy
ATL,2019-09-25,0.0,0.0,0.0,29.5,27.8,cloudy
ATL,2019-09-26,0.02,0.0,0.0,57.2,39.3,rainy
ATL,2019-09-27,0.0,0.0,0.0,0.0,40.8,cloudy
ATL,2019-09-28,12.85,0.0,0.0,56.9,42.5,rainy
ATL,2019-09-29,11.4,0.0,0.0,0.0,31.1,rainy
ATL,2019-09-30,0.0,0.0,0.0,0.0,17.0,sunny
ATL,2019-10-01,0.0,0.0,0.0,0.0,20.6,sunny
ATL,2019-10-02,0.0,0.0,0.0,0.0,19.8,sunny
ATL,2019-10-03,0.0,0.0,0.0,0.0,27.4,cloudy
ATL,2019-10-04,0.0,0.0,0.0,31.7,32.2,cloudy
ATL,2019-10-05,0.0,0.0,0.0,51.7,68.2,wind
ATL,2019-10-06,0.0,0.0,0.0,38.9,88.2,cloudy
ATL,2019-10-07,0.0,0.0,0.0,0.0,58.8,cloudy
ATL,2019-10-08,0.02,0.0,0.0,0.0,53.4,rainy
ATL,2019-10-09,0.0,0.0,0.0,27.7,65.4,cloudy
ATL,2019-10-10,0.0,0.0,0.0,0.0,41.0,cloudy
ATL,2019-10-11,0.0,0.0,0.0,0.0,40.2,cloudy
ATL,2019-10-12,0.0,0.0,0.0,0.0,66.4,cloudy
ATL,2019-10-13,4.37,0.0,0.0,0.0,75.6,rainy
ATL,2019-10-14,0.0,0.0,0.0,0.0,66.1,cloudy
ATL,2019-10-15,9.45,0.0,0.0,0.0,84.0,rainy
ATL,2019-10-16,8.88,0.0,0.0,53.0,81.0,rainy
ATL,2019-10-17,0.0,0.0,0.0,40.7,48.4,cloudy
ATL,2019-10-18,0.0,0.0,0.0,0.0,78.4,cloudy
ATL,2019-10-19,32.55,0.0,0.0,47.9,82.1,rainy
ATL,2019-10-20,0.01,0.0,0.0,35.2,72.5,rainy
ATL,2019-10-21,0.0,0.0,0.0,31.7,56.5,cloudy
ATL,2019-10-22,2.13,0.0,0.0,55.4,59.2,rainy
ATL,2019-10-23,0.0,0.0,0.0,38.9,20.4,sunny
ATL,2019-10-24,0.0,0.0,0.0,0.0,32.7,cloudy
ATL,2019-10-25,1.97,0.0,0.0,29.5,81.8,rainy
ATL,2019-10-26,4.58,0.0,0.0,40.7,81.6,rainy
ATL,2019-10-27,2.73,0.0,0.0,40.7,34.7,rainy
ATL,2019-10-28,0.0,0.0,0.0,0.0,31.4,cloudy
ATL,2019-10-29,0.3,0.0,0.0,0.0,68.6,rainy
ATL,2019-10-30,19.0,0.0,0.0,0.0,87.9,rainy
ATL,2019-10-31,5.14,0.0,0.0,60.5,78.8,rainy
ATL,2019-11-01,0.0,0.0,0.0,53.4,11.5,wind
ATL,2019-11-02,0.0,0.0,0.0,37.1,32.6,cloudy
ATL,2019-11-03,0.0,0.0,0.0,0.0,65.5,cloudy
ATL,2019-11-04,0.0,0.0,0.0,0.0,66.5,cloudy
ATL,2019-11-05,0.0,0.0,0.0,0.0,61.0,cloudy
ATL,2019-11-06,0.0,0.0,0.0,0.0,16.1,sunny
ATL,2019-11-07,11.21,0.0,0.0,50.3,78.3,rainy
ATL,2019-11-08,1.88,0.0,0.0,40.6,69.3,rainy
ATL,2019-11-09,0.0,0.0,0.0,29.5,15.8,sunny
ATL,2019-11-10,0.0,0.0,0.0,0.0,20.2,sunny
ATL,2019-11-11,0.3,0.0,0.0,0.0,68.0,rainy
ATL,2019-11-12,10.0,0.0,0.0,62.9,63.3,rainy
ATL,2019-11-13,0.0,0.0,0.0,33.5,25.7,cloudy
ATL,2019-11-14,3.02,0.0,0.0,0.0,84.6,rainy
ATL,2019-11-15,16.4,0.0,0.0,0.0,87.1,rainy
ATL,2019-11-16,0.0,0.0,0.0,0.0,70.8,cloudy
ATL,2019-11-17,0.0,0.0,0.0,0.0,83.7,cloudy
ATL,2019-11-18,0.0,0.0,0.0,29.5,57.8,cloudy
ATL,2019-11-19,0.0,0.0,0.0,27.7,46.5,cloudy
ATL,2019-11-20,0.0,0.0,0.0,27.7,28.2,cloudy
ATL,2019-11-21,0.0,0.0,0.0,0.0,57.3,cloudy
ATL,2019-11-22,0.3,0.0,0.0,0.0,67.6,rainy
ATL,2019-11-23,14.19,0.0,0.0,48.7,75.2,rainy
ATL,2019-11-24,0.0,0.0,0.0,51.6,44.1,cloudy
ATL,2019-11-25,0.0,0.0,0.0,0.0,20.9,sunny
ATL,2019-11-26,0.0,0.0,0.0,0.0,55.0,cloudy
ATL,2019-11-27,6.16,0.0,0.0,55.4,63.7,rainy
ATL,2019-11-28,0.0,0.0,0.0,40.6,47.5,wind
ATL,2019-11-29,0.0,0.0,0.0,0.0,70.8,cloudy
ATL,2019-11-30,0.0,0.0,0.0,29.5,76.0,cloudy
ATL,2019-12-01,0.89,0.0,0.0,58.4,44.1,rainy
ATL,2019-12-02,0.0,0.0,0.0,50.0,78.8,wind
ATL,2019-12-03,0.0,0.0,0.0,42.5,71.3,wind
ATL,2019-12-04,0.0,0.0,0.0,42.4,23.8,wind
ATL,2019-12-05,0.0,0.0,0.0,0.0,49.6,cloudy
ATL,2019-12-06,0.0,0.0,0.0,0.0,74.3,cloudy
ATL,2019-12-07,0.0,0.0,0.0,0.0,80.4,cloudy
ATL,2019-12-08,0.0,0.0,0.0,35.3,77.6,cloudy
ATL,2019-12-09,0.0,0.0,0.0,0.0,93.0,cloudy
ATL,2019-12-10,4.88,0.0,0.0,51.8,88.0,rainy
ATL,2019-12-11,0.3,0.0,0.0,35.3,48.2,rainy
ATL,2019-12-12,3.72,0.0,0.0,42.4,45.2,rainy
ATL,2019-12-13,49.73,0.0,0.0,37.1,88.3,rainy
ATL,2019-12-14,10.38,0.0,0.0,40.5,63.2,rainy
ATL,2019-12-15,0.0,0.0,0.0,0.0,75.3,cloudy
ATL,2019-12-16,0.0,0.0,0.0,38.9,73.5,cloudy
ATL,2019-12-17,8.65,0.0,0.0,57.3,87.1,rainy
ATL,2019-12-18,0.0,0.0,0.0,51.8,9.6,wind
ATL,2019-12-19,0.0,0.0,0.0,0.0,3.4,sunny
ATL,2019-12-20,0.0,0.0,0.0,0.0,59.1,cloudy
ATL,2019-12-21,0.03,0.0,0.0,0.0,84.4,rainy
ATL,2019-12-22,37.74,0.0,0.0,58.0,93.5,rainy
ATL,2019-12-23,10.56,0.0,0.0,59.1,92.7,rainy
ATL,2019-12-24,0.0,0.0,0.0,0.0,65.8,cloudy
ATL,2019-12-25,0.0,0.0,0.0,0.0,60.3,cloudy
ATL,2019-12-26,0.0,0.0,0.0,0.0,72.0,cloudy
ATL,2019-12-27,0.0,0.0,0.0,0.0,81.8,cloudy
ATL,2019-12-28,1.09,0.0,0.0,0.0,85.5,rainy
ATL,2019-12-29,3.98,0.0,0.0,37.0,84.9,rainy
ATL,2019-12-30,1.8,0.0,0.0,60.9,34.5,rainy
ATL,2019-12-31,0.0,0.0,0.0,50.0,2.3,wind
CLT,2018-01-01,0.0,0.0,0.0,33.5,64.1,cloudy
CLT,2018-01-02,0.0,0.0,0.0,0.0,20.7,sunny
CLT,2018-01-03,0.0,0.0,0.0,0.0,68.5,cloudy
CLT,2018-01-04,0.0,0.0,0.0,57.4,9.8,sunny
CLT,2018-01-05,0.0,0.0,0.0,25.9,16.3,sunny
CLT,2018-01-06,0.0,0.0,0.0,0.0,15.2,sunny
CLT,2018-01-07,0.0,0.0,0.0,0.0,50.8,cloudy
CLT,2018-01-08,1.1,0.0,0.0,0.0,85.5,snow
CLT,2018-01-09,0.0,0.0,0.0,0.0,44.5,cloudy
CLT,2018-01-10,0.0,0.0,0.0,33.5,86.9,cloudy
CLT,2018-01-11,4.01,0.0,0.0,31.7,100.0,rainy
CLT,2018-01-12,10.05,0.0,0.0,48.7,99.4,rainy
CLT,2018-01-13,0.0,0.0,0.0,46.8,49.7,wind
CLT,2018-01-14,0.0,0.0,0.0,25.9,31.9,cloudy
CLT,2018-01-15,0.0,0.0,0.0,0.0,13.1,sunny
CLT,2018-01-16,0.0,0.0,0.0,0.0,54.8,cloudy
CLT,2018-01-17,9.11,5.08,5.08,35.3,97.4,snow
CLT,2018-01-18,0.0,2.77,8.07,0.0,5.5,snow
CLT,2018-01-19,0.0,0.0,6.11,0.0,5.5,sunny
CLT,2018-01-20,0.0,0.75,1.77,0.0,19.4,snow
CLT,2018-01-21,0.0,0.0,0.35,0.0,16.4,sunny
CLT,2018-01-22,0.0,0.0,0.0,27.7,69.9,cloudy
CLT,2018-01-23,10.74,0.0,0.0,61.1,63.2,rainy
CLT,2018-01-24,0.0,0.0,0.0,38.9,23.8,sunny
CLT,2018-01-25,0.0,0.0,0.0,0.0,9.8,sunny
CLT,2018-01-26,0.0,0.0,0.0,0.0,62.8,cloudy
CLT,2018-01-27,0.3,0.0,0.0,29.5,94.1,rainy
CLT,2018-01-28,30.64,0.0,0.0,0.0,100.0,rainy
CLT,2018-01-29,0.0,0.0,0.0,40.7,76.6,cloudy
CLT,2018-01-30,0.3,0.0,0.0,48.4,42.8,rainy
CLT,2018-01-31,0.0,0.0,0.0,38.9,44.3,cloudy
CLT,2018-02-01,0.0,0.0,0.0,33.5,65.1,cloudy
CLT,2018-02-02,3.19,0.0,0.0,42.5,48.9,rainy
CLT,2018-02-03,0.0,0.0,0.0,0.0,57.9,cloudy
CLT,2018-02-04,22.45,0.0,0.0,33.5,98.1,rainy
CLT,2018-02-05,0.0,0.0,0.0,29.5,51.8,cloudy
CLT,2018-02-06,0.0,0.0,0.0,0.0,75.5,cloudy
CLT,2018-02-07,27.11,0.0,0.0,46.4,96.3,rainy
CLT,2018-02-08,0.0,0.0,0.0,27.7,50.1,cloudy
CLT,2018-02-09,0.0,0.0,0.0,0.0,49.8,cloudy
CLT,2018-02-10,2.44,0.0,0.0,0.0,93.4,rainy
CLT,2018-02-11,2.12,0.0,0.0,51.8,99.6,rainy
CLT,2018-02-12,0.61,0.0,0.0,46.8,99.5,rainy
CLT,2018-02-13,0.0,0.0,0.0,38.9,100.0,cloudy
CLT,2018-02-14,0.0,0.0,0.0,0.0,73.2,cloudy
CLT,2018-02-15,0.0,0.0,0.0,57.5,80.6,wind
CLT,2018-02-16,0.0,0.0,0.0,50.0,83.4,wind
CLT,2018-02-17,0.97,0.0,0.0,0.0,96.2,rainy
CLT,2018-02-18,0.0,0.0,0.0,27.7,79.3,cloudy
CLT,2018-02-19,3.33,0.0,0.0,0.0,98.9,rainy
CLT,2018-02-20,0.0,0.0,0.0,0.0,77.9,cloudy
CLT,2018-02-21,0.0,0.0,0.0,0.0,80.3,cloudy
CLT,2018-02-22,0.0,0.0,0.0,33.5,67.2,cloudy
CLT,2018-02-23,0.0,0.0,0.0,29.5,50.3,cloudy
CLT,2018-02-24,0.0,0.0,0.0,37.1,70.8,cloudy
CLT,2018-02-25,3.79,0.0,0.0,40.7,74.9,rainy
CLT,2018-02-26,2.33,0.0,0.0,55.5,88.4,rainy
CLT,2018-02-27,0.0,0.0,0.0,0.0,12.0,sunny
CLT,2018-02-28,1.49,0.0,0.0,0.0,96.3,rainy
